passID,timestamp,stationRef,vehicleRef,charge,hn,p
AYH1207558,2019-1-11 13:40:15,AO00,DV04FQL29609,3.1,AO,home
CLW1884630,2019-1-11 13:58:33,GF00,PF04UCA93312,3.1,GF,home
NBJ7274983,2019-1-11 14:22:01,AO10,YH66OKD41942,2.8,KO,away
NAY5893770,2019-1-11 15:08:21,NE04,JV67MTI17124,2.5,NE,home
MID9503142,2019-1-11 16:05:10,NE13,EG95RTB75032,2.8,NE,home
CXP3169780,2019-1-11 16:34:02,GF00,BY85QGR11636,2.5,GF,home
SGD5418817,2019-1-11 17:14:33,EG06,TZ48CCW54765,3.1,EG,home
MBM8077350,2019-1-11 17:24:58,KO07,KB55KTM48860,2.5,KO,home
GBN7975968,2019-1-11 18:16:21,KO09,IX01MVL33676,2.5,KO,home
CLL1393211,2019-1-11 21:16:25,NE11,UP28MBM38391,1.0,NE,home
VRE3149856,2019-1-11 21:59:28,AO03,DV04FQL29609,3.1,AO,home
OXV6474062,2019-1-11 22:45:14,KO03,ED51EWW52190,2.8,KO,home
ITM6027560,2019-1-11 23:07:04,MR07,EZ65FLV39493,2.8,MR,home
SNL6848703,2019-1-11 23:25:57,GF00,BY85QGR11636,2.5,GF,home
WIE3219672,2019-1-12 0:48:47,GF00,UF84JOS00561,2.8,GF,home
CGW0740748,2019-1-12 1:03:24,OO02,QX75YWC61835,2.5,OO,home
GLR4345977,2019-1-12 1:24:06,MR00,QO68DIC93032,2.5,MR,home
JQH3889391,2019-1-12 2:25:57,EG09,CM15YCB60994,2.0,EG,home
FMV8753724,2019-1-12 3:02:34,AO17,LG64ARC91224,13.0,AO,home
NWU2289217,2019-1-12 4:55:20,AO05,BM25PHF40639,13.0,AO,home
FIR0060155,2019-1-12 5:28:30,NE14,FY47TUN40300,1.0,NE,home
OCP6514091,2019-1-12 5:57:25,AO05,MX39VOS38645,2.8,AO,home
XHE9708059,2019-1-12 6:09:21,NE11,RR98KQE80731,2.5,MR,away
CLZ6123482,2019-1-12 6:25:02,GF00,UF84JOS00561,2.8,GF,home
IHM2533253,2019-1-12 7:18:00,NE14,EV77EDV52985,1.0,NE,home
RIU8037058,2019-1-12 7:58:22,AO18,DP11ENT03275,3.1,AO,home
QCE4981246,2019-1-12 8:15:34,AO09,YH66OKD41942,2.8,KO,away
ZYJ1621645,2019-1-12 9:56:29,EG11,EC02LZC49528,2.8,EG,home
RSH8433688,2019-1-12 10:45:47,AO17,QH15HWX24570,2.8,MR,away
QPM5227076,2019-1-12 11:37:39,MR01,EZ65FLV39493,1.5,MR,home
TNG2672810,2019-1-12 12:15:59,AO07,PD45WOT56494,2.8,NE,away
CDJ9717964,2019-1-12 12:50:27,NE05,NO82BAX82566,3.1,NE,home
LBD4902785,2019-1-12 13:13:15,GF00,PF04UCA93312,3.1,GF,home
SQI6683172,2019-1-12 13:15:54,EG08,YL27IFD65117,1.5,AO,away
PRS4213078,2019-1-12 15:42:25,EG09,CM15YCB60994,2.0,EG,home
MCG7137175,2019-1-12 15:57:36,OO11,WG11QVY31890,1.0,OO,home
WMA6030194,2019-1-12 16:06:55,OO09,VJ92OYV94295,2.5,OO,home
UPB5659435,2019-1-12 16:21:39,OO00,RR98KQE80731,2.8,MR,away
CKQ9279270,2019-1-12 16:24:44,MR06,BI87HYL81972,1.0,MR,home
YGN1666843,2019-1-12 16:27:31,AO04,YL27IFD65117,2.0,AO,home
OBA4954168,2019-1-12 17:04:02,MR00,YX66XYW62640,1.0,GF,away
VOL1460364,2019-1-12 17:23:49,AO18,LG64ARC91224,13.0,AO,home
JYB4760826,2019-1-12 17:54:27,OO00,AY38OQF67603,3.1,OO,home
FFK0225004,2019-1-12 18:08:29,NE00,CM15YCB60994,2.5,EG,away
LLB0471775,2019-1-12 19:28:19,AO02,VL67TFO75321,2.8,EG,away
INI0201525,2019-1-12 21:28:36,KO08,RV87TIY76692,2.0,KO,home
DZR9767384,2019-1-12 21:48:32,OO06,VJ92OYV94295,2.5,OO,home
HMK5885792,2019-1-12 22:53:13,OO07,JD78PQD35395,1.25,EG,away
MET8174555,2019-1-12 23:56:06,OO00,QR03XCJ37459,2.8,OO,home
DHU9817798,2019-1-12 23:58:01,MR07,BI87HYL81972,1.0,MR,home
KUC2073600,2019-1-13 0:18:15,NE00,PD45WOT56494,2.0,NE,home
AQO2969238,2019-1-13 0:47:02,AO01,MX39VOS38645,2.8,AO,home
UJX9130694,2019-1-13 1:02:04,GF00,PF04UCA93312,3.1,GF,home
KEB2828262,2019-1-13 2:03:20,KO05,HW75BKT77773,2.2,KO,home
HBO9619096,2019-1-13 2:48:29,AO11,PE73VJU23485,2.8,AO,home
YLC3733356,2019-1-13 2:54:51,OO04,IC95TLY24827,2.0,OO,home
IFJ8804175,2019-1-13 2:59:13,AO19,YL27IFD65117,2.0,AO,home
EVZ1481466,2019-1-13 3:45:02,NE05,PD45WOT56494,2.0,NE,home
NOZ0212477,2019-1-13 4:04:32,GF00,MA30QLI76818,2.5,GF,home
RWS8558509,2019-1-13 4:07:35,EG01,VL67TFO75321,13.0,EG,home
FQK0726278,2019-1-13 4:21:09,OO13,WG11QVY31890,2.0,OO,home
DAN7464776,2019-1-13 5:13:57,EG05,CM15YCB60994,2.0,EG,home
IZL4791741,2019-1-13 6:58:46,KO06,FL13UMN92207,1.0,KO,home
IYW9830430,2019-1-13 7:02:43,EG10,CM15YCB60994,3.1,EG,home
ZEE7420586,2019-1-13 7:13:59,OO03,JF94VYA88954,2.8,OO,home
OKU6781687,2019-1-13 7:46:25,EG11,HE38BQH01623,2.5,MR,away
XWB1837968,2019-1-13 9:36:13,NE12,PD45WOT56494,2.0,NE,home
TDH6807915,2019-1-13 9:59:32,MR04,HE38BQH01623,2.8,MR,home
MBY4090004,2019-1-13 12:41:02,NE09,PM58XHX45588,1.5,NE,home
SLZ1785430,2019-1-13 13:01:11,MR03,QO68DIC93032,2.5,MR,home
KKG3489214,2019-1-13 13:34:01,GF00,JE65QJK64802,2.8,GF,home
VNY7087651,2019-1-13 14:35:05,OO13,RK48BOP88344,2.8,OO,home
JRQ7810955,2019-1-13 14:57:29,GF00,CP56DAO45598,2.8,GF,home
EBQ6119895,2019-1-13 15:11:30,NE05,PM58XHX45588,1.5,NE,home
ZTP9953374,2019-1-13 15:31:09,OO03,EM54HQI58682,2.2,OO,home
JPR3884041,2019-1-13 16:49:42,NE01,UP28MBM38391,1.0,NE,home
VOB6953248,2019-1-13 16:54:02,KO01,LG64ARC91224,1.0,AO,away
UPV7982589,2019-1-13 17:07:45,AO03,YH66OKD41942,2.8,KO,away
ZNP2412133,2019-1-13 17:13:47,NE14,NY14GZR94632,2.8,NE,home
KEF4554300,2019-1-13 18:18:49,AO17,MX39VOS38645,2.8,AO,home
FSK2830869,2019-1-13 20:07:55,NE08,NZ35XLQ89678,1.5,NE,home
KSN8423580,2019-1-13 20:20:49,KO02,ZY93PCY41868,1.5,KO,home
SZQ9952433,2019-1-13 20:56:19,GF00,CP56DAO45598,2.8,GF,home
VAK2777158,2019-1-13 21:05:53,MR05,LG64ARC91224,3.1,AO,away
VKZ8047592,2019-1-13 21:14:16,OO02,QW79CHL42244,1.25,KO,away
VSL7267624,2019-1-13 22:07:37,NE10,QP02SYE47964,1.5,NE,home
RCP7292765,2019-1-13 22:30:31,KO04,DO24BCW15511,1.25,KO,home
PKE8909615,2019-1-13 22:41:36,AO03,OC94ASJ72024,1.0,AO,home
JGI8536483,2019-1-13 23:23:14,NE00,QP02SYE47964,2.8,NE,home
ZRR1312086,2019-1-14 0:12:12,OO06,ED51EWW52190,2.0,KO,away
EWO4061255,2019-1-14 0:28:34,KO04,MQ65WJJ60020,1.25,KO,home
TQA1671114,2019-1-14 0:43:35,MR06,LG64ARC91224,3.1,AO,away
OXC1918661,2019-1-14 0:52:35,EG04,CM15YCB60994,2.0,EG,home
KAJ0881128,2019-1-14 0:58:38,KO06,IX01MVL33676,2.5,KO,home
DXQ1954426,2019-1-14 1:06:50,NE09,JV67MTI17124,2.5,NE,home
JSQ0002840,2019-1-14 2:25:30,KO09,NO82BAX82566,2.2,NE,away
TCW5029436,2019-1-14 2:44:06,MR08,QH15HWX24570,3.1,MR,home
LFN5079435,2019-1-14 4:40:16,OO01,LC72NRN52084,3.1,OO,home
HFJ7447396,2019-1-14 6:28:28,AO15,HT62RDI04611,2.8,AO,home
BKW6193730,2019-1-14 7:43:15,KO03,IX01MVL33676,2.5,KO,home
WIA6956875,2019-1-14 7:52:21,MR02,HA82SCK64299,1.5,MR,home
HNS0469154,2019-1-14 8:15:17,AO13,DV04FQL29609,3.1,AO,home
VED3299228,2019-1-14 8:34:01,OO05,OY94SZK34436,2.8,NE,away
VNK2499086,2019-1-14 13:00:33,MR01,EZ65FLV39493,2.8,MR,home
XUI6887734,2019-1-14 13:35:24,KO03,ED51EWW52190,2.8,KO,home
AWI8486208,2019-1-14 15:15:00,EG00,TV81MAQ99005,2.8,EG,home
UHG8512782,2019-1-14 16:23:35,EG10,TZ48CCW54765,3.1,EG,home
BPO5239801,2019-1-14 16:33:14,MR07,EZ65FLV39493,2.8,MR,home
OYS5560766,2019-1-14 16:36:49,EG10,BY85QGR11636,2.5,GF,away
POA5736634,2019-1-14 17:16:38,GF00,CP56DAO45598,2.8,GF,home
IJG0206368,2019-1-14 17:36:02,OO11,EE22TMX10817,2.0,OO,home
UEP9450113,2019-1-14 17:38:04,NE00,IA29IQS63679,1.0,NE,home
NVL1698992,2019-1-14 17:44:25,EG06,UP28MBM38391,1.5,NE,away
YCS0240033,2019-1-14 17:53:57,KO03,ED51EWW52190,2.8,KO,home
UZG8692859,2019-1-14 18:01:09,NE03,NY14GZR94632,2.8,NE,home
LRA5048761,2019-1-14 18:59:17,KO07,IX01MVL33676,2.5,KO,home
SIG5310360,2019-1-14 20:40:54,KO09,HW75BKT77773,2.2,KO,home
YYW1471260,2019-1-14 20:54:07,NE12,IA29IQS63679,1.0,NE,home
BFW7933542,2019-1-14 20:59:40,OO12,QX75YWC61835,2.8,OO,home
DRU4097429,2019-1-14 21:14:03,EG12,XF28DGK65250,2.5,GF,away
AYA4292045,2019-1-14 21:49:44,GF00,PF04UCA93312,3.1,GF,home
XFZ0333251,2019-1-14 22:22:48,AO16,PE73VJU23485,2.8,AO,home
TVI6486552,2019-1-14 23:26:11,OO00,JF94VYA88954,2.8,OO,home
ZVI2426361,2019-1-14 23:51:43,GF00,CP56DAO45598,2.8,GF,home
JBY8521491,2019-1-15 0:04:37,AO00,YL27IFD65117,2.0,AO,home
FME3084564,2019-1-15 1:04:05,AO18,BZ76ROL87339,1.0,AO,home
MHW4626426,2019-1-15 1:13:16,NE08,XV40HUQ04740,1.5,OO,away
FLJ2464156,2019-1-15 2:05:34,KO09,QW79CHL42244,2.8,KO,home
STP8725940,2019-1-15 2:36:11,NE13,EG95RTB75032,2.8,NE,home
ZGL1287505,2019-1-15 2:42:20,MR04,QN23UHH39091,2.8,MR,home
HPS5095511,2019-1-15 3:42:42,MR07,VL67TFO75321,2.5,EG,away
QBO9780459,2019-1-15 4:29:20,MR07,KF48RSD79865,2.8,MR,home
XBZ3490199,2019-1-15 4:48:10,GF00,BY85QGR11636,2.5,GF,home
BTK6583207,2019-1-15 6:55:05,KO01,FL13UMN92207,1.0,KO,home
MPG1843713,2019-1-15 6:58:11,KO08,YX66XYW62640,1.25,GF,away
CMS4663088,2019-1-15 8:22:30,NE15,EE22TMX10817,1.25,OO,away
LZN5637537,2019-1-15 8:27:43,EG07,PD45WOT56494,2.5,NE,away
OYV1930666,2019-1-15 9:03:17,GF00,JE65QJK64802,2.8,GF,home
BPW1949468,2019-1-15 9:04:08,MR03,QH15HWX24570,3.1,MR,home
AEW6809085,2019-1-15 9:14:50,EG11,TZ48CCW54765,3.1,EG,home
NAE1017686,2019-1-15 9:17:34,KO08,PE73VJU23485,2.5,AO,away
PXS2170897,2019-1-15 9:33:03,AO08,BZ76ROL87339,1.0,AO,home
QSJ7300285,2019-1-15 9:57:06,EG00,DW44ZOO26361,2.5,EG,home
RRS3383607,2019-1-15 10:46:29,GF00,UF84JOS00561,2.8,GF,home
PFG9247768,2019-1-15 11:25:57,AO16,DP11ENT03275,3.1,AO,home
VDG0606090,2019-1-15 11:38:23,OO02,WY00MLL63827,2.2,KO,away
JRP8498566,2019-1-15 11:50:20,NE08,NY14GZR94632,2.8,NE,home
YOP2224554,2019-1-15 12:28:08,KO09,KB55KTM48860,2.5,KO,home
QEW8462058,2019-1-15 12:35:04,AO06,OY94SZK34436,2.8,NE,away
IXU0688753,2019-1-15 12:47:20,OO05,EE22TMX10817,3.1,OO,home
HCI4310776,2019-1-15 13:20:10,NE03,IA29IQS63679,1.0,NE,home
YSR0326977,2019-1-15 13:37:38,EG07,IN99SEN20660,2.8,EG,home
NRS6422542,2019-1-15 14:34:19,AO08,QP02SYE47964,2.8,NE,away
OLC1780480,2019-1-15 16:00:05,MR03,QO68DIC93032,2.5,MR,home
HAS1652010,2019-1-15 18:14:51,NE01,JV67MTI17124,2.5,NE,home
XAS0430728,2019-1-15 18:19:42,MR01,HE38BQH01623,2.8,MR,home
QBX7555683,2019-1-15 18:21:16,AO14,HT62RDI04611,2.8,AO,home
GCQ8357937,2019-1-15 18:32:51,GF00,MA30QLI76818,2.5,GF,home
RLI9306586,2019-1-15 19:00:49,MR02,QH15HWX24570,3.1,MR,home
QXX0018716,2019-1-15 19:24:26,KO05,XV40HUQ04740,2.5,OO,away
TJM4990743,2019-1-15 19:25:07,AO05,BM25PHF40639,13.0,AO,home
DBL0967168,2019-1-15 19:56:28,EG02,CM15YCB60994,2.0,EG,home
JWM4219924,2019-1-15 20:14:26,NE14,PD45WOT56494,2.0,NE,home
TJH4807824,2019-1-15 21:20:50,NE08,NY14GZR94632,2.8,NE,home
LHX3030906,2019-1-15 21:23:25,NE06,QP02SYE47964,2.8,NE,home
HTA8802771,2019-1-15 22:10:25,NE03,PM58XHX45588,1.5,NE,home
GDM7012184,2019-1-15 23:11:13,NE05,QP02SYE47964,2.8,NE,home
ZNH4763059,2019-1-15 23:42:08,EG07,QU94IGC75528,1.25,EG,home
XZX6665849,2019-1-16 0:16:32,MR07,IZ65WAT29135,2.0,MR,home
ZIP9502087,2019-1-16 2:22:53,NE15,FY47TUN40300,1.0,NE,home
FEC8587448,2019-1-16 2:44:34,MR07,UP28MBM38391,2.0,NE,away
AUC6450698,2019-1-16 2:52:06,NE14,IA29IQS63679,1.0,NE,home
PZK6205761,2019-1-16 3:20:35,MR07,HE38BQH01623,2.8,MR,home
LAM3497918,2019-1-16 4:30:37,MR06,QN23UHH39091,2.8,MR,home
OXZ1919330,2019-1-16 6:19:32,AO13,DP11ENT03275,3.1,AO,home
TVL1422080,2019-1-16 6:19:56,EG04,XE59BZM26378,2.5,EG,home
WYD9893791,2019-1-16 6:36:02,EG11,PF04UCA93312,2.0,GF,away
JQC1586267,2019-1-16 6:37:17,MR01,QN23UHH39091,2.8,MR,home
MDZ6572777,2019-1-16 7:29:51,NE03,JV67MTI17124,2.5,NE,home
IJT1808346,2019-1-16 8:27:31,OO13,LC72NRN52084,3.1,OO,home
XXR5082992,2019-1-16 8:34:43,EG01,MU06LHX94338,1.5,EG,home
CJV5924659,2019-1-16 10:05:41,AO04,MQ65WJJ60020,2.8,KO,away
AIK1344700,2019-1-16 10:33:50,OO01,WG11QVY31890,1.0,OO,home
IPQ5868829,2019-1-16 10:34:35,MR01,HE38BQH01623,2.8,MR,home
ESU1503273,2019-1-16 11:06:38,NE12,NY14GZR94632,2.8,NE,home
XTS1219001,2019-1-16 11:07:54,KO04,RV87TIY76692,2.5,KO,home
QNJ1059780,2019-1-16 11:35:17,NE09,QP02SYE47964,2.8,NE,home
HYN3696531,2019-1-16 12:11:57,MR08,RK48BOP88344,2.5,OO,away
FAT1360756,2019-1-16 12:48:21,NE03,JO50FSF60755,1.25,KO,away
FVW1500857,2019-1-16 12:51:12,GF00,MA30QLI76818,2.5,GF,home
KIS2920551,2019-1-16 13:03:05,EG08,JD78PQD35395,1.0,EG,home
URS1804102,2019-1-16 13:55:47,AO19,YL27IFD65117,2.0,AO,home
BEE5702826,2019-1-16 14:22:00,MR01,KF48RSD79865,2.8,MR,home
XDQ5769344,2019-1-16 14:47:19,KO08,RV87TIY76692,2.5,KO,home
PZZ9059842,2019-1-16 15:32:55,GF00,IO09FGE68100,2.8,GF,home
DKL9515769,2019-1-16 15:33:57,KO09,WY00MLL63827,1.0,KO,home
YLP4747414,2019-1-16 16:18:30,NE08,OY94SZK34436,2.5,NE,home
VKJ0614893,2019-1-16 16:23:01,KO08,JD78PQD35395,1.25,EG,away
BES7496015,2019-1-16 17:39:22,EG12,IN99SEN20660,2.8,EG,home
EQU0571654,2019-1-16 18:41:33,NE10,EZ65FLV39493,1.0,MR,away
MSN6718580,2019-1-16 19:31:11,MR03,QO68DIC93032,2.5,MR,home
CRR4285641,2019-1-16 20:12:45,MR00,QP02SYE47964,2.5,NE,away
CZM2945583,2019-1-16 20:33:48,AO12,DP11ENT03275,3.1,AO,home
PPL5540572,2019-1-16 21:10:02,OO10,LC72NRN52084,3.1,OO,home
YLQ0763848,2019-1-16 21:23:03,EG04,IW53OQE31439,2.8,EG,home
JYG3743539,2019-1-16 22:43:19,NE08,AT19HLV57173,3.1,OO,away
QIV7039314,2019-1-16 23:15:28,MR08,UO75YNW62238,1.25,KO,away
FWQ5055633,2019-1-16 23:26:33,OO04,AY38OQF67603,2.8,OO,home
LVP7119773,2019-1-16 23:53:23,AO03,OC94ASJ72024,1.0,AO,home
MSY9208160,2019-1-17 0:20:41,EG05,EC02LZC49528,2.8,EG,home
DBT3822863,2019-1-17 0:34:47,GF00,UF84JOS00561,2.8,GF,home
HVH2951511,2019-1-17 0:36:04,KO07,WY00MLL63827,1.0,KO,home
PNY3815257,2019-1-17 0:39:52,EG11,XE59BZM26378,2.5,EG,home
XVJ2633686,2019-1-17 1:35:10,AO04,BM25PHF40639,13.0,AO,home
UKP7094289,2019-1-17 2:04:09,MR00,BK77KNV91142,1.25,OO,away
IJU7379520,2019-1-17 2:47:28,GF00,MA30QLI76818,2.5,GF,home
KSI3194287,2019-1-17 3:50:48,EG08,EC02LZC49528,2.8,EG,home
SPY9181326,2019-1-17 5:06:04,OO02,EE22TMX10817,2.0,OO,home
MVV4197927,2019-1-17 5:49:30,MR08,CK97FAU13897,2.5,GF,away
YTO4655253,2019-1-17 5:58:59,KO04,QO77TFN61853,2.2,KO,home
FYW4052705,2019-1-17 5:59:44,EG05,EC02LZC49528,2.8,EG,home
JEB0486065,2019-1-17 7:27:58,NE06,IA29IQS63679,1.0,NE,home
RKH1254030,2019-1-17 8:10:26,AO06,MX39VOS38645,2.8,AO,home
QWW3462118,2019-1-17 8:11:38,NE04,PM58XHX45588,1.5,NE,home
ILO6695292,2019-1-17 8:31:18,NE03,QP02SYE47964,2.8,NE,home
WUC5070156,2019-1-17 11:14:11,KO07,QW79CHL42244,2.8,KO,home
DJA5644829,2019-1-17 11:52:42,OO09,HT62RDI04611,3.1,AO,away
SPX6983896,2019-1-17 13:30:47,OO08,BK77KNV91142,2.8,OO,home
RCK1277548,2019-1-17 13:41:48,NE09,JV67MTI17124,2.5,NE,home
CXN7217850,2019-1-17 14:09:07,AO15,PE73VJU23485,2.8,AO,home
MMW8437362,2019-1-17 14:14:01,AO17,NZ35XLQ89678,2.8,NE,away
SEC1087296,2019-1-17 14:22:56,AO00,YL27IFD65117,2.0,AO,home
ZYZ0643806,2019-1-17 14:34:49,GF00,IO09FGE68100,2.8,GF,home
RRW3304062,2019-1-17 14:45:33,NE05,UP28MBM38391,1.0,NE,home
POP3230795,2019-1-17 15:35:39,EG11,MU06LHX94338,1.5,EG,home
SKK9577778,2019-1-17 16:57:09,KO01,RV87TIY76692,2.5,KO,home
TSO4750433,2019-1-17 17:08:01,OO09,RK48BOP88344,2.8,OO,home
WEQ8721085,2019-1-17 17:24:05,GF00,XF28DGK65250,2.0,GF,home
WOK1681622,2019-1-17 17:30:32,NE16,NZ35XLQ89678,1.5,NE,home
VVT1124019,2019-1-17 18:58:23,AO18,BM25PHF40639,13.0,AO,home
MLL8618646,2019-1-17 19:23:04,OO11,EM54HQI58682,2.8,OO,home
GMU0449466,2019-1-17 19:46:39,EG12,IW53OQE31439,2.0,EG,home
JGB1094503,2019-1-17 20:32:18,MR05,UA13YTK28483,2.8,MR,home
YPO7450594,2019-1-17 20:39:46,EG08,WY00MLL63827,2.5,KO,away
HPC1680000,2019-1-17 21:21:11,KO08,HW75BKT77773,2.2,KO,home
XUC0086182,2019-1-17 22:41:04,GF00,BY85QGR11636,2.5,GF,home
FHW4057843,2019-1-17 23:26:33,GF00,UF84JOS00561,2.8,GF,home
QQQ7325423,2019-1-17 23:32:35,EG12,CM15YCB60994,2.0,EG,home
JBQ2285143,2019-1-18 0:14:54,MR07,EZ65FLV39493,2.0,MR,home
MRE3522085,2019-1-18 0:45:29,AO15,HT62RDI04611,2.8,AO,home
MNK9306945,2019-1-18 1:04:24,OO04,JF94VYA88954,2.8,OO,home
VUN1135685,2019-1-18 2:36:44,MR04,EZ65FLV39493,2.8,MR,home
GCT6345492,2019-1-18 3:09:57,OO05,RK48BOP88344,2.8,OO,home
DNZ7694749,2019-1-18 3:42:45,KO09,ED51EWW52190,2.8,KO,home
JGN3454826,2019-1-18 3:47:16,AO04,DV04FQL29609,3.1,AO,home
CTK7450196,2019-1-18 3:48:50,OO13,EE22TMX10817,2.0,OO,home
PPX7257579,2019-1-18 4:13:34,MR03,HR53SRO94328,13.0,MR,home
OVA3456173,2019-1-18 4:24:43,NE10,EM54HQI58682,2.0,OO,away
EXT1705595,2019-1-18 5:04:37,AO04,EV77EDV52985,2.8,NE,away
TMY1256011,2019-1-18 6:10:36,NE07,UO75YNW62238,1.25,KO,away
YBD6909614,2019-1-18 8:06:32,AO19,MX39VOS38645,2.8,AO,home
OYS9884791,2019-1-18 8:17:53,AO06,SU00RDZ36214,2.8,AO,home
HLJ5732996,2019-1-18 10:27:10,KO07,ZY93PCY41868,1.5,KO,home
UVJ7451686,2019-1-18 10:44:29,GF00,MP14WFM40909,2.8,GF,home
THJ4181646,2019-1-18 11:06:19,AO02,YL27IFD65117,2.0,AO,home
QIC6767933,2019-1-18 11:27:22,NE10,NZ35XLQ89678,1.5,NE,home
YUU6575353,2019-1-18 12:37:41,MR02,HE38BQH01623,2.8,MR,home
KMN0375542,2019-1-18 13:35:13,NE10,PM58XHX45588,1.5,NE,home
SPL3064162,2019-1-18 13:43:30,EG01,TZ48CCW54765,3.1,EG,home
YBA9853388,2019-1-18 13:48:08,GF00,MA30QLI76818,2.5,GF,home
YTI8976952,2019-1-18 14:11:04,GF00,UF84JOS00561,2.8,GF,home
GTI1394406,2019-1-18 15:32:04,KO08,ZY93PCY41868,1.5,KO,home
KWU1159048,2019-1-18 15:45:10,GF00,XF28DGK65250,2.0,GF,home
RNW5431161,2019-1-18 16:05:01,AO14,IO09FGE68100,2.8,GF,away
FCL4190257,2019-1-18 16:08:43,GF00,MA30QLI76818,2.5,GF,home
VFG7122882,2019-1-18 16:40:55,NE07,NZ35XLQ89678,1.5,NE,home
OAO8290605,2019-1-18 16:45:04,AO00,BM25PHF40639,13.0,AO,home
HRB6253877,2019-1-18 17:12:03,AO07,RR73DWB65452,2.8,AO,home
JRP5717523,2019-1-18 17:57:14,EG01,DW44ZOO26361,2.5,EG,home
WNJ3982655,2019-1-18 18:56:17,EG00,MU06LHX94338,1.5,EG,home
ZHN0377159,2019-1-18 20:03:39,OO03,XV40HUQ04740,1.0,OO,home
AFL9168668,2019-1-18 20:17:41,MR01,BI87HYL81972,1.0,MR,home
JKN9091341,2019-1-18 21:32:02,EG07,EC02LZC49528,2.8,EG,home
ZJF6390004,2019-1-18 22:03:48,AO09,LG64ARC91224,13.0,AO,home
GHY7417980,2019-1-18 22:15:53,MR06,BI87HYL81972,1.0,MR,home
CLJ8181680,2019-1-18 22:37:13,KO08,JO50FSF60755,2.2,KO,home
DFF7937121,2019-1-18 22:46:08,EG01,TV81MAQ99005,2.8,EG,home
QBB7507555,2019-1-18 23:35:07,EG06,JE65QJK64802,3.1,GF,away
HZQ9509144,2019-1-19 0:37:19,GF00,KW50MJG67260,2.2,GF,home
GJV4655076,2019-1-19 0:49:38,EG00,JD78PQD35395,1.0,EG,home
HTT8639865,2019-1-19 1:18:57,MR03,QH15HWX24570,3.1,MR,home
YHA0455874,2019-1-19 1:43:22,NE16,EV77EDV52985,1.0,NE,home
FXT3615229,2019-1-19 4:41:28,MR01,IZ65WAT29135,2.0,MR,home
HXT0079667,2019-1-19 5:16:48,KO07,JO50FSF60755,2.2,KO,home
PZC5097980,2019-1-19 5:17:50,GF00,CK97FAU13897,2.5,GF,home
UPU1476093,2019-1-19 6:37:30,EG10,IW53OQE31439,2.8,EG,home
VWO8303446,2019-1-19 6:54:26,OO05,IX01MVL33676,1.25,KO,away
FPN2273454,2019-1-19 7:17:52,AO05,YL27IFD65117,2.0,AO,home
AXU8043497,2019-1-19 7:38:51,EG01,MU06LHX94338,1.5,EG,home
CFM3534846,2019-1-19 9:40:21,KO01,RV87TIY76692,2.5,KO,home
ZPJ1631476,2019-1-19 10:53:34,NE15,PM58XHX45588,1.5,NE,home
PWU7230395,2019-1-19 10:57:38,MR01,RR98KQE80731,1.25,MR,home
KEE7775626,2019-1-19 11:48:28,AO13,DV04FQL29609,3.1,AO,home
WFN1990370,2019-1-19 14:49:54,MR01,QR03XCJ37459,2.8,OO,away
TCE9616497,2019-1-19 15:55:43,KO04,WY00MLL63827,1.0,KO,home
GXE0834353,2019-1-19 16:01:44,GF00,KW50MJG67260,2.2,GF,home
LDZ2720854,2019-1-19 16:14:02,OO07,EM54HQI58682,2.8,OO,home
REY1884058,2019-1-19 18:08:43,AO09,SU00RDZ36214,2.8,AO,home
XLN1028197,2019-1-19 18:24:22,EG00,IN99SEN20660,2.8,EG,home
IWR9542463,2019-1-19 19:21:33,KO06,QW79CHL42244,2.8,KO,home
LTG5495705,2019-1-19 19:54:22,MR08,HE38BQH01623,2.8,MR,home
XGJ8635413,2019-1-19 22:02:18,NE06,NY14GZR94632,2.8,NE,home
UYU3706736,2019-1-19 22:44:47,NE05,NZ35XLQ89678,1.5,NE,home
HPQ7014501,2019-1-19 23:39:17,KO01,ZY93PCY41868,1.5,KO,home
RTN6256882,2019-1-19 23:57:36,MR00,QN23UHH39091,2.8,MR,home
JOD0588268,2019-1-20 0:25:28,NE04,OY94SZK34436,2.5,NE,home
PCL4546758,2019-1-20 0:44:27,AO01,YL27IFD65117,2.0,AO,home
GGN4086194,2019-1-20 1:19:21,MR08,KF48RSD79865,2.8,MR,home
BSD8964729,2019-1-20 1:25:10,EG01,PE73VJU23485,2.0,AO,away
GFB8030230,2019-1-20 1:34:13,NE13,EE22TMX10817,2.5,OO,away
ZPO0229335,2019-1-20 3:53:34,OO02,XV40HUQ04740,1.0,OO,home
JIP0737058,2019-1-20 3:59:59,GF00,MA30QLI76818,2.5,GF,home
VKP2095535,2019-1-20 4:15:21,MR08,HR53SRO94328,13.0,MR,home
XBH6335215,2019-1-20 4:51:20,EG09,LM86GYO69819,2.0,GF,away
EZL0075583,2019-1-20 5:15:40,NE09,EV77EDV52985,1.0,NE,home
HUY1403558,2019-1-20 5:38:31,GF00,WU78BMX13511,1.0,GF,home
EOK3002735,2019-1-20 5:41:59,EG07,IW53OQE31439,2.8,EG,home
LJR9576147,2019-1-20 6:24:13,MR03,KF48RSD79865,2.8,MR,home
OPL9300520,2019-1-20 6:57:25,MR04,KF48RSD79865,2.8,MR,home
QUA8550605,2019-1-20 7:24:56,KO06,RV87TIY76692,2.5,KO,home
